id,root,quality,quality_label,formula,level,category,shape_name,fret_code,frets,string_set,inversion,triad_inversion,priority,max_fret,fret_span_excluding_open,notes_sharp,intervals,related_suspended_ids
C_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-b5_x-x-1-3-1-2,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-b5,x-x-1-3-1-2,"[null, null, 1, 3, 1, 2]",4-3-2-1,first_inversion_or_suspended_bass,,80,3,2,None None D# A# C F#,None None b3 b7 1 b5,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-b7-b3-1_2-1-1-5-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-b7-b3-1,2-1-1-5-x-x,"[2, 1, 1, 5, null, null]",6-5-4-3,second_inversion,,80,5,4,F# A# D# C None None,b5 b7 b3 1 None None,{}
C_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b5-1-b3_x-1-4-5-4-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b5-1-b3,x-1-4-5-4-x,"[null, 1, 4, 5, 4, null]",5-4-3-2,seventh_in_bass,,80,5,4,None A# F# C D# None,None b7 b5 1 b3 None,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b3-b5-1_6-6-4-5-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-b5-1,6-6-4-5-x-x,"[6, 6, 4, 5, null, null]",6-5-4-3,seventh_in_bass,,80,6,2,A# D# F# C None None,b7 b3 b5 1 None None,{}
C_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b5-1-b3-b7_x-x-4-5-4-6,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b5-1-b3-b7,x-x-4-5-4-6,"[null, null, 4, 5, 4, 6]",4-3-2-1,second_inversion,,80,6,2,None None F# C D# A#,None None b5 1 b3 b7,{}
C_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b3-b7-1-b5_x-6-8-5-7-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b7-1-b5,x-6-8-5-7-x,"[null, 6, 8, 5, 7, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,8,3,None D# A# C F# None,None b3 b7 1 b5 None,{}
C_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b7-b3-b5-1_x-x-8-8-7-8,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-b5-1,x-x-8-8-7-8,"[null, null, 8, 8, 7, 8]",4-3-2-1,seventh_in_bass,,80,8,1,None None A# D# F# C,None None b7 b3 b5 1,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_1-b5-b7-b3_8-9-8-8-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-b5-b7-b3,8-9-8-8-x-x,"[8, 9, 8, 8, null, null]",6-5-4-3,root_position,,80,9,1,C F# A# D# None None,1 b5 b7 b3 None None,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b5-1-b3_6-9-10-8-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b5-1-b3,6-9-10-8-x-x,"[6, 9, 10, 8, null, null]",6-5-4-3,seventh_in_bass,,80,10,4,A# F# C D# None None,b7 b5 1 b3 None None,{}
C_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b3-b5-b7_x-x-10-8-7-6,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-b5-b7,x-x-10-8-7-6,"[null, null, 10, 8, 7, 6]",4-3-2-1,root_position,,80,10,4,None None C D# F# A#,None None 1 b3 b5 b7,{}
C_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b5-1-b3-b7_x-9-10-8-11-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b5-1-b3-b7,x-9-10-8-11-x,"[null, 9, 10, 8, 11, null]",5-4-3-2,second_inversion,,80,11,3,None F# C D# A# None,None b5 1 b3 b7 None,{}
C_half_diminished7_compact_seventh_position_seventh_4-3-2-1_1-b5-b7-b3_x-x-10-11-11-11,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b5-b7-b3,x-x-10-11-11-11,"[null, null, 10, 11, 11, 11]",4-3-2-1,root_position,,80,11,1,None None C F# A# D#,None None 1 b5 b7 b3,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-b5_11-13-10-11-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-b5,11-13-10-11-x-x,"[11, 13, 10, 11, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,13,3,D# A# C F# None None,b3 b7 1 b5 None None,{}
C_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b3-b5-1_x-13-13-11-13-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-b5-1,x-13-13-11-13-x,"[null, 13, 13, 11, 13, null]",5-4-3-2,seventh_in_bass,,80,13,2,None A# D# F# C None,None b7 b3 b5 1 None,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-1-b3-b7_14-15-13-15-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-1-b3-b7,14-15-13-15-x-x,"[14, 15, 13, 15, null, null]",6-5-4-3,second_inversion,,80,15,2,F# C D# A# None None,b5 1 b3 b7 None None,{}
C_half_diminished7_compact_seventh_position_seventh_5-4-3-2_1-b3-b5-b7_x-15-13-11-11-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-b5-b7,x-15-13-11-11-x,"[null, 15, 13, 11, 11, null]",5-4-3-2,root_position,,80,15,4,None C D# F# A# None,None 1 b3 b5 b7 None,{}
C_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-b5_x-x-13-15-13-14,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-b5,x-x-13-15-13-14,"[null, null, 13, 15, 13, 14]",4-3-2-1,first_inversion_or_suspended_bass,,80,15,2,None None D# A# C F#,None None b3 b7 1 b5,{}
C_half_diminished7_compact_seventh_position_seventh_5-4-3-2_1-b5-b7-b3_x-15-16-15-16-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b5-b7-b3,x-15-16-15-16-x,"[null, 15, 16, 15, 16, null]",5-4-3-2,root_position,,80,16,1,None C F# A# D# None,None 1 b5 b7 b3 None,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b5-b7-b3-1_14-13-13-17-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b5-b7-b3-1,14-13-13-17-x-x,"[14, 13, 13, 17, null, null]",6-5-4-3,second_inversion,,80,17,4,F# A# D# C None None,b5 b7 b3 1 None None,{}
C_half_diminished7_compact_seventh_position_seventh_5-4-3-2_b7-b5-1-b3_x-13-16-17-16-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b5-1-b3,x-13-16-17-16-x,"[null, 13, 16, 17, 16, null]",5-4-3-2,seventh_in_bass,,80,17,4,None A# F# C D# None,None b7 b5 1 b3 None,{}
C_half_diminished7_compact_seventh_position_seventh_6-5-4-3_b7-b3-b5-1_18-18-16-17-x-x,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-b5-1,18-18-16-17-x-x,"[18, 18, 16, 17, null, null]",6-5-4-3,seventh_in_bass,,80,18,2,A# D# F# C None None,b7 b3 b5 1 None None,{}
C_half_diminished7_compact_seventh_position_seventh_4-3-2-1_b5-1-b3-b7_x-x-16-17-16-18,C,half_diminished7,m7b5,1 b3 b5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b5-1-b3-b7,x-x-16-17-16-18,"[null, null, 16, 17, 16, 18]",4-3-2-1,second_inversion,,80,18,2,None None F# C D# A#,None None b5 1 b3 b7,{}
C_m7_caged_seventh_A_shape_m7_x-3-5-3-4-3,C,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,A_shape_m7,x-3-5-3-4-3,"[null, 3, 5, 3, 4, 3]",,root_position,,35,5,2,None C G A# D# G,None 1 5 b7 b3 5,{}
C_m7_caged_seventh_E_shape_m7_8-10-8-8-8-8,C,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,E_shape_m7,8-10-8-8-8-8,"[8, 10, 8, 8, 8, 8]",,root_position,,35,10,2,C G A# D# G C,1 5 b7 b3 5 1,{}
C_m7_caged_seventh_D_shape_m7_x-x-10-12-11-11,C,m7,m7,1 b3 5 b7,intermediate_core,caged_seventh,D_shape_m7,x-x-10-12-11-11,"[null, null, 10, 12, 11, 11]",,root_position,,35,12,2,None None C G A# D#,None None 1 5 b7 b3,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_b7-b3-5-1_x-1-1-0-1-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-5-1,x-1-1-0-1-x,"[null, 1, 1, 0, 1, null]",5-4-3-2,seventh_in_bass,,80,1,0,None A# D# G C None,None b7 b3 5 1 None,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_5-1-b3-b7_3-3-1-3-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-b3-b7,3-3-1-3-x-x,"[3, 3, 1, 3, null, null]",6-5-4-3,second_inversion,,80,3,2,G C D# A# None None,5 1 b3 b7 None None,{}
C_m7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-5_x-x-1-3-1-3,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-5,x-x-1-3-1-3,"[null, null, 1, 3, 1, 3]",4-3-2-1,first_inversion_or_suspended_bass,,80,3,2,None None D# A# C G,None None b3 b7 1 5,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_5-b7-b3-1_3-1-1-5-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-b3-1,3-1-1-5-x-x,"[3, 1, 1, 5, null, null]",6-5-4-3,second_inversion,,80,5,4,G A# D# C None None,5 b7 b3 1 None None,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-b3_x-1-5-5-4-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-b3,x-1-5-5-4-x,"[null, 1, 5, 5, 4, null]",5-4-3-2,seventh_in_bass,,80,5,4,None A# G C D# None,None b7 5 1 b3 None,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-b3_x-3-5-3-4-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-b3,x-3-5-3-4-x,"[null, 3, 5, 3, 4, null]",5-4-3-2,root_position,,80,5,2,None C G A# D# None,None 1 5 b7 b3 None,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_b7-b3-5-1_6-6-5-5-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-5-1,6-6-5-5-x-x,"[6, 6, 5, 5, null, null]",6-5-4-3,seventh_in_bass,,80,6,1,A# D# G C None None,b7 b3 5 1 None None,{}
C_m7_compact_seventh_position_seventh_4-3-2-1_5-1-b3-b7_x-x-5-5-4-6,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-b3-b7,x-x-5-5-4-6,"[null, null, 5, 5, 4, 6]",4-3-2-1,second_inversion,,80,6,2,None None G C D# A#,None None 5 1 b3 b7,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_b3-b7-1-5_x-6-8-5-8-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b3-b7-1-5,x-6-8-5-8-x,"[null, 6, 8, 5, 8, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,8,3,None D# A# C G None,None b3 b7 1 5 None,{}
C_m7_compact_seventh_position_seventh_4-3-2-1_b7-b3-5-1_x-x-8-8-8-8,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b7-b3-5-1,x-x-8-8-8-8,"[null, null, 8, 8, 8, 8]",4-3-2-1,seventh_in_bass,,80,8,0,None None A# D# G C,None None b7 b3 5 1,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_b7-5-1-b3_6-10-10-8-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-5-1-b3,6-10-10-8-x-x,"[6, 10, 10, 8, null, null]",6-5-4-3,seventh_in_bass,,80,10,4,A# G C D# None None,b7 5 1 b3 None None,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_1-5-b7-b3_8-10-8-8-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-b7-b3,8-10-8-8-x-x,"[8, 10, 8, 8, null, null]",6-5-4-3,root_position,,80,10,2,C G A# D# None None,1 5 b7 b3 None None,{}
C_m7_compact_seventh_position_seventh_4-3-2-1_1-b3-5-b7_x-x-10-8-8-6,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-b3-5-b7,x-x-10-8-8-6,"[null, null, 10, 8, 8, 6]",4-3-2-1,root_position,,80,10,4,None None C D# G A#,None None 1 b3 5 b7,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_5-1-b3-b7_x-10-10-8-11-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-b3-b7,x-10-10-8-11-x,"[null, 10, 10, 8, 11, null]",5-4-3-2,second_inversion,,80,11,3,None G C D# A# None,None 5 1 b3 b7 None,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_b3-b7-1-5_11-13-10-12-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b3-b7-1-5,11-13-10-12-x-x,"[11, 13, 10, 12, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,13,3,D# A# C G None None,b3 b7 1 5 None None,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_b7-b3-5-1_x-13-13-12-13-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-b3-5-1,x-13-13-12-13-x,"[null, 13, 13, 12, 13, null]",5-4-3-2,seventh_in_bass,,80,13,1,None A# D# G C None,None b7 b3 5 1 None,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_5-1-b3-b7_15-15-13-15-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-b3-b7,15-15-13-15-x-x,"[15, 15, 13, 15, null, null]",6-5-4-3,second_inversion,,80,15,2,G C D# A# None None,5 1 b3 b7 None None,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_1-b3-5-b7_x-15-13-12-11-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-b3-5-b7,x-15-13-12-11-x,"[null, 15, 13, 12, 11, null]",5-4-3-2,root_position,,80,15,4,None C D# G A# None,None 1 b3 5 b7 None,{}
C_m7_compact_seventh_position_seventh_4-3-2-1_b3-b7-1-5_x-x-13-15-13-15,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_b3-b7-1-5,x-x-13-15-13-15,"[null, null, 13, 15, 13, 15]",4-3-2-1,first_inversion_or_suspended_bass,,80,15,2,None None D# A# C G,None None b3 b7 1 5,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_5-b7-b3-1_15-13-13-17-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-b7-b3-1,15-13-13-17-x-x,"[15, 13, 13, 17, null, null]",6-5-4-3,second_inversion,,80,17,4,G A# D# C None None,5 b7 b3 1 None None,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_b7-5-1-b3_x-13-17-17-16-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_b7-5-1-b3,x-13-17-17-16-x,"[null, 13, 17, 17, 16, null]",5-4-3-2,seventh_in_bass,,80,17,4,None A# G C D# None,None b7 5 1 b3 None,{}
C_m7_compact_seventh_position_seventh_5-4-3-2_1-5-b7-b3_x-15-17-15-16-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-b7-b3,x-15-17-15-16-x,"[null, 15, 17, 15, 16, null]",5-4-3-2,root_position,,80,17,2,None C G A# D# None,None 1 5 b7 b3 None,{}
C_m7_compact_seventh_position_seventh_6-5-4-3_b7-b3-5-1_18-18-17-17-x-x,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_b7-b3-5-1,18-18-17-17-x-x,"[18, 18, 17, 17, null, null]",6-5-4-3,seventh_in_bass,,80,18,1,A# D# G C None None,b7 b3 5 1 None None,{}
C_m7_compact_seventh_position_seventh_4-3-2-1_5-1-b3-b7_x-x-17-17-16-18,C,m7,m7,1 b3 5 b7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-b3-b7,x-x-17-17-16-18,"[null, null, 17, 17, 16, 18]",4-3-2-1,second_inversion,,80,18,2,None None G C D# A#,None None 5 1 b3 b7,{}
C_maj7_curated_common_open_common_Cmaj7_x-3-2-0-0-0,C,maj7,maj7,1 3 5 7,beginner_core,curated_common_open,common_Cmaj7,x-3-2-0-0-0,"[null, 3, 2, 0, 0, 0]",,root_position,,0,3,1,None C E G B E,None 1 3 5 7 3,{}
C_maj7_caged_seventh_A_shape_maj7_x-3-5-4-5-3,C,maj7,maj7,1 3 5 7,intermediate_core,caged_seventh,A_shape_maj7,x-3-5-4-5-3,"[null, 3, 5, 4, 5, 3]",,root_position,,35,5,2,None C G B E G,None 1 5 7 3 5,{}
C_maj7_caged_seventh_G_shape_maj7_8-x-9-9-8-x,C,maj7,maj7,1 3 5 7,intermediate_core,caged_seventh,G_shape_maj7,8-x-9-9-8-x,"[8, null, 9, 9, 8, null]",,root_position,,35,9,1,C None B E G None,1 None 7 3 5 None,{}
C_maj7_caged_seventh_E_shape_maj7_8-10-9-9-8-8,C,maj7,maj7,1 3 5 7,intermediate_core,caged_seventh,E_shape_maj7,8-10-9-9-8-8,"[8, 10, 9, 9, 8, 8]",,root_position,,35,10,2,C G B E G C,1 5 7 3 5 1,{}
C_maj7_compact_seventh_position_seventh_5-4-3-2_7-3-5-1_x-2-2-0-1-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_7-3-5-1,x-2-2-0-1-x,"[null, 2, 2, 0, 1, null]",5-4-3-2,seventh_in_bass,,80,2,1,None B E G C None,None 7 3 5 1 None,{}
C_maj7_compact_seventh_position_seventh_5-4-3-2_1-3-5-7_x-3-2-0-0-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-3-5-7,x-3-2-0-0-x,"[null, 3, 2, 0, 0, null]",5-4-3-2,root_position,,80,3,1,None C E G B None,None 1 3 5 7 None,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_5-1-3-7_3-3-2-4-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-1-3-7,3-3-2-4-x-x,"[3, 3, 2, 4, null, null]",6-5-4-3,second_inversion,,80,4,2,G C E B None None,5 1 3 7 None None,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_3-7-1-5_x-x-2-4-1-3,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_3-7-1-5,x-x-2-4-1-3,"[null, null, 2, 4, 1, 3]",4-3-2-1,first_inversion_or_suspended_bass,,80,4,3,None None E B C G,None None 3 7 1 5,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_3-7-5-1_0-2-5-5-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_3-7-5-1,0-2-5-5-x-x,"[0, 2, 5, 5, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,5,3,E B G C None None,3 7 5 1 None None,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_3-1-5-7_0-3-5-4-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_3-1-5-7,0-3-5-4-x-x,"[0, 3, 5, 4, null, null]",6-5-4-3,first_inversion_or_suspended_bass,,80,5,2,E C G B None None,3 1 5 7 None None,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_5-7-3-1_3-2-2-5-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_5-7-3-1,3-2-2-5-x-x,"[3, 2, 2, 5, null, null]",6-5-4-3,second_inversion,,80,5,3,G B E C None None,5 7 3 1 None None,{}
C_maj7_compact_seventh_position_seventh_5-4-3-2_7-5-1-3_x-2-5-5-5-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_7-5-1-3,x-2-5-5-5-x,"[null, 2, 5, 5, 5, null]",5-4-3-2,seventh_in_bass,,80,5,3,None B G C E None,None 7 5 1 3 None,{}
C_maj7_compact_seventh_position_seventh_5-4-3-2_1-5-7-3_x-3-5-4-5-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_1-5-7-3,x-3-5-4-5-x,"[null, 3, 5, 4, 5, null]",5-4-3-2,root_position,,80,5,2,None C G B E None,None 1 5 7 3 None,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_3-1-7-5_x-x-2-5-0-3,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_3-1-7-5,x-x-2-5-0-3,"[null, null, 2, 5, 0, 3]",4-3-2-1,first_inversion_or_suspended_bass,,80,5,3,None None E C B G,None None 3 1 7 5,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_5-7-1-3_x-x-5-4-1-0,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-7-1-3,x-x-5-4-1-0,"[null, null, 5, 4, 1, 0]",4-3-2-1,second_inversion,,80,5,4,None None G B C E,None None 5 7 1 3,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_5-1-7-3_x-x-5-5-0-0,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-7-3,x-x-5-5-0-0,"[null, null, 5, 5, 0, 0]",4-3-2-1,second_inversion,,80,5,0,None None G C B E,None None 5 1 7 3,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_7-3-5-1_7-7-5-5-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_7-3-5-1,7-7-5-5-x-x,"[7, 7, 5, 5, null, null]",6-5-4-3,seventh_in_bass,,80,7,2,B E G C None None,7 3 5 1 None None,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_5-1-3-7_x-x-5-5-5-7,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-1-3-7,x-x-5-5-5-7,"[null, null, 5, 5, 5, 7]",4-3-2-1,second_inversion,,80,7,2,None None G C E B,None None 5 1 3 7,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_1-3-5-7_8-7-5-4-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-3-5-7,8-7-5-4-x-x,"[8, 7, 5, 4, null, null]",6-5-4-3,root_position,,80,8,4,C E G B None None,1 3 5 7 None None,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_5-7-3-1_x-x-5-4-5-8,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_5-7-3-1,x-x-5-4-5-8,"[null, null, 5, 4, 5, 8]",4-3-2-1,second_inversion,,80,8,4,None None G B E C,None None 5 7 3 1,{}
C_maj7_compact_seventh_position_seventh_5-4-3-2_3-7-1-5_x-7-9-5-8-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_3-7-1-5,x-7-9-5-8-x,"[null, 7, 9, 5, 8, null]",5-4-3-2,first_inversion_or_suspended_bass,,80,9,4,None E B C G None,None 3 7 1 5 None,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_7-3-5-1_x-x-9-9-8-8,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_7-3-5-1,x-x-9-9-8-8,"[null, null, 9, 9, 8, 8]",4-3-2-1,seventh_in_bass,,80,9,1,None None B E G C,None None 7 3 5 1,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_7-5-1-3_7-10-10-9-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_7-5-1-3,7-10-10-9-x-x,"[7, 10, 10, 9, null, null]",6-5-4-3,seventh_in_bass,,80,10,3,B G C E None None,7 5 1 3 None None,{}
C_maj7_compact_seventh_position_seventh_6-5-4-3_1-5-7-3_8-10-9-9-x-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_6-5-4-3_1-5-7-3,8-10-9-9-x-x,"[8, 10, 9, 9, null, null]",6-5-4-3,root_position,,80,10,2,C G B E None None,1 5 7 3 None None,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_1-3-5-7_x-x-10-9-8-7,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-3-5-7,x-x-10-9-8-7,"[null, null, 10, 9, 8, 7]",4-3-2-1,root_position,,80,10,3,None None C E G B,None None 1 3 5 7,{}
C_maj7_compact_seventh_position_seventh_5-4-3-2_5-1-3-7_x-10-10-9-12-x,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_5-4-3-2_5-1-3-7,x-10-10-9-12-x,"[null, 10, 10, 9, 12, null]",5-4-3-2,second_inversion,,80,12,3,None G C E B None,None 5 1 3 7 None,{}
C_maj7_compact_seventh_position_seventh_4-3-2-1_1-5-7-3_x-x-10-12-12-12,C,maj7,maj7,1 3 5 7,advanced_reference,compact_seventh_position,seventh_4-3-2-1_1-5-7-3,x-x-10-12-12-12,"[null, null, 10, 12, 12, 12]",4-3-2-1,root_position,,80,12,2,None None C G B E,None None 1 5 7 3,{}
